Date,River/Stream,Location,Location Code / SL No.,Latitude,Longitude,Temp (°C),pH,EC (µS/cm),TDS (mg/L),DO (mg/L),ORP (mV),"Turbidity
(NTU)",Color (Pt-Co),"Suspended Solids
(mg/L)","Alkalinity
(Total) (mg/L as CaCO3)",Ferrous Iron (mg/L),"Ammonia-Nitrogen
(NH3-N) (mg/L)","Nitrate
(mg/L)","Phosphate
(mg/L)",Sulfide (ug/L),Sulfate (mg/L),Chloride (mg/L),"COD
(mg/L)","TOC
(mg/L)",TC (count/100 mL),E.coli (count/100mL),"Al 
(ppb)","Ti 
(ppb)","V 
(ppb)","Cr 
(ppb)","Mn 
(ppb)","Co 
(ppb)","Ni
(ppb)","Cu 
(ppb)","Zn
(ppb)","Ge
(ppb)","As
(ppb)","Rb
(ppb)","Sr
(ppb)","Zr
(ppb)","Nb
(ppb)","Mo 
(ppb)","Ba 
ppb)","Fe 
(ppb)","Ga 
(ppb)","Li
(ppb)","Ag
(ppb)","Cd
(ppb)","Sn
(ppb)","Sb
(ppb)","Cs
(ppb)","Hf
(ppb)","Ta
(ppb)","W
(ppb)","Hg
(ppb)","Tl 
(ppb)","Pb
(ppb)","Th
(ppb)","U
(ppb)","Se
(ppb)","Mg 
(ppb)","Ca
(ppb)",Project,Sampling Remarks
8/11/2017,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,29.5,7.81,129.4,55.4,6.31,71,127,16,24,65,0.15,0.61,3.8,17,0.4,7,100,380,2.91,42100,15800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2017,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,29.8,7.91,131.2,56.2,6.27,44,94.1,19,26,70,0.07,0.52,1.7,7.3,0.6,5,130,330,3.03,31000,12600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2017,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,29.3,7.99,129.2,55.4,6.38,59,69.3,30.5,42,85,0.06,0.46,2.8,12.2,0.5,8,100,130,2.48,26700,11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/11/2017,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,29.6,7.81,129.3,55.6,6.62,58,59,34.5,46,90,0.05,0.36,1.1,4.7,0.8,9,100,110,2.4,14100,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
8/12/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,29,8.3,128.4,56.1,6.25,24,61.8,42.5,62,70,0.06,0.38,3.3,5,5,16,200,,4.26,22700,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,29.1,8.04,133.4,57.4,5.66,49,54.5,25.5,41,120,0.18,0.48,16.4,0.5,2,10,180,,2.87,63800,11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,29,7.92,132.8,57.7,5.73,42,53.6,17,30,100,0.06,0.35,4.6,2.1,2,11,230,,3.2,137300,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,29,7.81,148.2,64.6,5.21,-28,53.6,28,43,105,0.06,0.33,7.2,0.8,4,10,150,,3.68,167700,52300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,29.3,7.76,148.1,63.8,4.82,21,49.7,25.5,37,90,0.04,0.37,5.6,0.8,4,12,210,,3.38,114600,30100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,28.9,7.63,185.5,81,3.11,31,20.1,30.5,48,130,0.06,0.8,5.2,1,7,14,250,,3.54,54900,14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,28.9,7.53,179.6,78.6,3.13,30,14.82,26,36,100,0.1,0.85,4.3,1.2,7,16,180,,4.57,61400,18700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Balu,Beraid,L-28,23.7777,90.4779,29,7.71,170.7,74.5,3.15,33,14.49,29.5,46,100,0.28,0.46,6,1.3,8,13,250,,3.63,80800,24500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,29,7.44,207.3,90.9,1.12,-4,9.81,23.5,42,35,0.11,1.48,5.1,1.3,7,12,180,,5.23,96500,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/12/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,28.3,7.45,202.7,88.6,7.69,25,9.59,21,32,140,0.07,1.47,10,1.3,7,14,210,,4.51,47900,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,31.4,7.94,155.4,65,4.87,101,25.2,12,10,55,2.03,0.29,34.7,0.9,,12,310,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,31,7.94,158.4,65.5,4.48,106,21.4,25.5,33,60,0.87,0.05,25.9,0.6,,9,290,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,31,7.76,160.3,67.3,4.45,95,25.7,4,40,50,0.85,0.99,42.1,1.7,,7,310,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,31.1,7.81,165.1,69.1,4.17,88,27.9,10.5,34,70,2.61,0.09,63.3,0.7,,10,270,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,31,7.76,168.8,69.6,3.94,75,26.6,17,33,85,1.9,0.09,6.3,0.7,,10,200,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,31.4,7.71,174.4,72.8,2.36,150,18.58,10.5,25,80,0.33,0.15,58.4,0.5,,12,210,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,31.3,7.57,176.6,74,2.33,114,15.05,11.5,16,75,0.28,0.28,15.6,0.3,,14,210,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Balu,Beraid,L-28,23.7777,90.4779,31.1,7.66,176.9,74.1,2.66,109,15.67,6.5,22,60,1.29,0.24,9.1,0.5,,11,200,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,31.1,7.52,203.7,45.7,1.56,95,11.92,26,16,80,0.73,0.79,13,1.1,,9,210,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
8/25/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,30.9,7.48,204.4,86.2,1.37,93,9.53,27.5,12,75,0.36,1.29,17,1,,15,240,,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.1,8.07,146.1,62.1,4.99,77,36.1,23,18,40,0.08,0.4,6.6,1.5,2,10,250,,13.9,35000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.4,7.77,146.6,62.3,4.77,53,38.7,20.5,35,80,0.06,3.36,19.8,0.9,2,9,220,,2.59,72000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.4,7.81,149.2,63.4,4.6,74,34,19,27,45,0.05,0.46,9.1,1.1,10,9,170,,3.26,102000,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,30.4,7.89,166.6,70.6,4.01,44,39.2,21,26,30,0.02,0.85,2.6,1,11,10,200,,4.38,41000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.6,7.76,168.1,71.3,3.68,63,38.2,23,28,90,0.04,0.55,19.9,1.1,9,14,270,,3.24,108000,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,30.5,7.82,155.7,66.1,3.76,77,33.1,20.5,28,15,0.05,0.54,4.1,1.9,13,11,250,,3.42,60000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,31.6,7.78,166.3,66.4,2.39,125,11.64,22,14,95,0.03,0.76,2.6,1.4,21,8,200,,3.07,49000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Balu,Beraid,L-28,23.7777,90.4779,31.7,7.8,184.9,78.1,2.48,116,11.7,26,12,70,0.05,1.15,4.3,1.3,23,10,230,,4.32,56000,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,30.9,7.8,230,97.3,1.36,149,12.88,24.5,16,65,0.03,2.02,13.2,1.2,28,9,290,,3.87,125000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/16/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,30.9,7.68,234,98.9,1.3,129,30,24,12,65,0.02,1.92,20.6,1.1,11,10,270,,5.19,21000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/17/2017,Turag,u/s of Konabari,L-1,24.0195,90.3444,31.6,8.41,178.7,74.8,5.2,135,57.3,25,80,150,0.06,3.59,0.9,4.1,1.1,11,80,220,,8000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,Konabari Powerplant,L-2,23.9948,90.3419,31,8.13,157.7,66.1,5.5,90,67.5,13.5,65,60,0.03,0.13,0.6,2.6,1,11,60,110,,12000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,d/s of Konabari,L-3,23.9868,90.3257,31.1,8.15,166.5,69.9,5.4,98,66.9,12.5,69,80,0.04,0.14,0.5,2.2,0.8,8,60,280,,18000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,31.3,8.11,163.3,68.5,5.32,117,58.9,15.5,72,110,0.06,0.45,1.3,5.8,1,17,60,170,,28000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,29.6,8.04,161.1,67.6,5.41,102,53.4,20,35,140,0.06,0.19,0.3,1.3,1.2,10,70,240,,24600,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,31,8.07,160.3,67.5,5.47,110,59.9,15.5,63,40,0.05,1.86,0.7,3.3,1,28,80,160,,32600,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/17/2017,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,30.7,8.02,164.4,69.2,5.59,110,40.7,18.5,25,180,0.05,0.15,0.8,3.7,1.1,31,80,200,,43000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
9/28/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.7,6.52,176.9,74.6,5.17,117,28.5,15,3,50,0.18,2.31,4.9,1.2,,62,100,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.9,6.62,177.3,74.6,4.83,106,23,13,5,90,1.05,2.3,2.2,1.1,,31,160,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.8,6.56,178.2,75.1,4.56,98,24.5,11.5,6,105,0.96,0.51,1.5,1.5,,51,160,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,30.9,6.88,187.2,79,3.9,90,26,13.5,3,90,1.29,2.75,1.4,1.7,,31,180,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.9,6.88,195.7,82.5,3.45,92,22.6,11.5,5,100,1.53,6.89,1.9,2,,43,210,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,31.2,7.08,159.4,64.9,2.34,108,11.38,13.5,7,65,3.09,2.11,1.8,1.3,,53,180,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,31,7.05,177.3,74.5,1.87,134,8.79,14.5,3,85,1.15,3.22,2.5,6.8,,60,180,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Balu,Beraid,L-28,23.7777,90.4779,31.3,7.09,191.1,80.1,1.87,156,13.1,14,4,90,0.71,3.05,1.7,4.6,,68,240,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,31.3,7.1,232,97.2,0.72,136,14.31,12,5,110,2.08,2.98,1.8,2.9,,56,200,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
9/28/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,31,7.19,236,99.3,0.42,130,12.47,15,5,120,1.79,1.09,2.9,1.4,,62,210,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,30.2,6.66,157.6,67.3,5.38,82,37.3,12,28,105,2.72,0.3,24.5,1.5,15,32,200,,16.3,364000,206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,30.3,6.77,160.3,68.5,5.2,77,31.7,14,19,145,0.81,0.23,71.6,0.9,11,17,130,,2.18,276000,156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,30.4,6.84,163.6,69.8,4.91,72,30.6,24,38,95,1.31,0.17,30.1,1.6,13,20,160,,2.89,524000,259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,30.2,6.94,190.2,85.1,4.15,74,33.3,16,14,130,0.45,0.33,4.6,2,14,15,100,,3.04,198000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,30.4,6.98,176.2,75.1,3.21,87,30,19,14,120,0.78,0.38,4.8,2.3,18,12,130,,4.45,310000,145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,30.4,6.98,182.3,77.7,3.72,78,31.1,15,23,125,0.68,0.31,23.5,2.5,22,18,170,,3.42,345000,165000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,30.3,7.15,164.4,69.9,3.1,97,10.84,14.5,29,175,1.69,0.52,4.6,1.8,31,23,180,,4.52,340000,195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Balu,Beraid,L-28,23.7777,90.4779,30.7,7.21,199.2,81.5,3.02,107,19.82,17.5,26,165,0.93,0.19,9.5,0.8,20,22,140,,4.43,466000,184000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,30.4,7.19,254,108.7,2.17,104,30.3,25.5,36,165,0.43,1.14,86.7,1.3,13,25,170,,5.27,301000,136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/15/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,30.3,7.23,260,111.1,0.63,109,27.3,31,39,185,1.19,1.16,10,1.5,15,20,160,,6.38,280000,152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/16/2017,Turag,u/s of Konabari,L-1,24.0195,90.3444,32.3,6.89,148.5,61.8,5.28,120,65.7,24.5,19,210,0.13,0.15,0.5,2.3,2.1,18,60,200,4.84,24000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,Konabari Powerplant,L-2,23.9948,90.3419,30.4,7.22,149.4,63.4,5.53,115,70.1,26,23,160,0.05,0.18,1.1,4.9,1.3,20,90,170,2.58,37000,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,d/s of Konabari,L-3,23.9868,90.3257,30.2,7.29,156.5,66.5,5.37,105,63.7,25.5,22,195,0.12,0.47,0.4,1.6,1.8,17,50,50,2.87,12000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,d/s of Kashimpur,L-4,23.9804,90.3377,30.6,7.24,157.6,66.7,5.31,107,69.4,26.5,20,175,0.12,0.27,0.8,3.5,2.3,31,40,220,2.38,40000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,Yearpur (u/s of Ashulia Lake),L-5,23.9257,90.3481,30.8,7.43,158,66.8,5.33,82,58.4,31,27,190,1.94,0.51,1.4,6.2,2,16,70,150,3.09,19000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,Ashulia Bridge (d/s of Ashulia Lake),L-6,23.8952,90.3346,30.1,7.68,159,67.2,5.3,80,42.3,24.5,24,205,0.56,0.17,1.3,5.6,1.2,19,50,170,3.26,33000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/16/2017,Turag,Rustampur (u/s of confluence),L-7,23.8795,90.3503,31.8,7.63,159.6,66.1,5.48,91,34.7,19.5,16,190,0.34,0.17,0.3,1.2,2.2,21,40,210,3.14,11000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
10/28/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,27.5,7.08,141.5,63.4,5.32,148,31.1,39,21,15,0.27,0.29,17.1,2.9,,25,100,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,27.3,7.06,154,69.1,4.48,105,24.9,29,16,20,0.17,0.29,4.4,3.6,,10,110,,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,27.5,7.09,150.3,67.3,4.47,107,23.8,42,17,25,0.17,0.25,26.1,2.7,,9,110,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,27.7,7.2,199.8,89.9,2.98,101,25.2,33.5,17,30,0.16,0.31,4.4,3.9,,12,50,,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,27.8,7.15,196.3,88.1,3.1,98,25.1,28.5,17,20,0.23,0.32,7.6,3.7,,13,60,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,27.7,7.14,178.7,79.8,2.2,93,36.9,27,18,30,0.21,0.25,6.4,2.5,,13,30,,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,28.2,7.17,131.1,58.5,4.8,105,11.5,33.5,9,10,0.21,0.3,2.1,1.2,,7,40,,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Balu,Beraid,L-28,23.7777,90.4779,28.4,7.1,163.1,72.4,3.45,142,14.59,39.5,12,15,0.19,0.32,16,1.7,,8,60,,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,28.1,7.12,203.9,91.1,2.16,125,20.2,34,16,25,0.18,1.41,34.3,3,,10,40,,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
10/28/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,28.2,7.15,206,91.8,1.56,120,17.6,37,16,40,0.29,1.61,32.3,2.8,,12,60,,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Tongi Khal,d/s Ashulia Landing station,L-20,23.8944,90.3648,26.5,7.45,224,103.1,4.04,102,34.6,37.5,46,80,0.17,0.17,14.2,0.9,14,20,160,,10,8000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Tongi Khal,u/s Ijtema Field,L-21,23.8917,90.3899,27.3,7.32,233,104.2,4.31,76,24.1,40.5,38,5,0.79,0.21,10.8,0.9,11,15,130,,5.26,7000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Tongi Khal,d/s Railway Bridge,L-22,23.8818,90.4064,28.5,7.49,253,114.2,1.67,80,20.7,31,36,30,0.02,0.54,6.2,0.9,13,16,90,,4.83,24000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Tongi Khal,d/s of Hussein Dyeing,L-23,23.8893,90.4232,28.1,7.54,177,79,0.52,-17,20.9,32,38,45,0.06,1.52,30.6,1.2,18,21,150,,4.77,69000,48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Tongi Khal,Mausaid (d/s Pagar Canal),L-24,23.8992,90.4366,28.2,7.4,345,155,0.33,-222,20.9,30,30,75,0.03,1.95,1.9,1.1,11,19,160,,6.63,84000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Balu,u/s of Purbachal,L-26,23.8622,90.4750,28.3,7.69,376,170.8,0.4,-215,22.8,46.5,46,55,0.08,2.33,6.1,1.7,9,13,340,,8.75,43000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Balu,d/s of Purbachal (Ichhapur bridge),L-27,23.8272,90.4873,27.8,7.11,144.4,87.3,2.29,-67,27.6,32.5,48,30,0.25,0.9,15.6,0.8,10,19,160,,5.2,38000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Balu,Beraid,L-28,23.7777,90.4779,28.1,7.1,251.4,96.4,2.29,22,28.4,33.5,47,15,0.24,0.99,19.9,0.7,23,21,200,,6.92,69000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Balu,d/s of Begunbari Canal,L-29,23.7597,90.4835,27.2,7.06,258,115.8,0.52,72,31.3,30,45,35,0.17,1.89,15.2,0.9,18,1,110,,4.57,63000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/11/2017,Balu,Demra (u/s of confluence),L-30,23.7279,90.5010,28,7.04,258,115.9,0.52,64,30.5,35.5,55,30,0.18,2.05,17.8,0.9,26,13,370,,6.05,62000,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JICA-JST,
11/12/2017,Turag,u/s of Konabari,L-1,24.0195,90.3444,27.2,7.45,214.6,96.5,4.45,5,54.5,32,42,55,0.15,0.23,1.1,0.5,10,17,220,,4.27,13000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
11/12/2017,Turag,Konabari Powerplant,L-2,23.9948,90.3419,27.4,7.42,212.8,93.6,4.28,59,56.5,67,41,75,0.2,0.18,1.1,0.7,9,13,140,,2.29,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
11/12/2017,Turag,d/s of Konabari,L-3,23.9868,90.3257,27.5,7.48,241,109.2,3.88,73,49.5,51.5,28,60,0.17,0.25,1.4,0.9,8,18,100,,4.13,10000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACH,
